Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
ERROR: pybullet build time: Jul 20 2024 21:48:44
Connected by ('127.0.0.1', 60471)
Received: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
starting message: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
Number of Parts: 2
Split Parts: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1', '(ExtExcitedDc),, (0, 0),, (1, 3)']
Urls: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf']
Positions: [[0.0, 5.0, 0.0]]
Orientations: [[0.0, 0.0, 0.0, 1.0]]
Scalings: [1.0]
Motor Names: ['ExtExcitedDc']
Corresponding Robot Numbers: [0, 0]
Corresponding Joints: [1, 3]
env  0  :  [400.  38. 210. 210.  60.  60.  60.]
Motor 0, Step 0: omega: 0.00020877742186228775, torque: 0.11168009300899805, i_a: 59.67539360602271, i_e: 1.1008586351679126, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 137: omega: 2.147122327356363, torque: 5.625487198263889, i_a: 59.79666300762474, i_e: 55.339377653964895, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 138: omega: 2.169552415902759, torque: 5.633984088035157, i_a: 59.79459477184272, i_e: 55.42488078939399, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 139: omega: 2.1920159610479, torque: 5.642252643600278, i_a: 59.79180344013389, i_e: 55.50881479294028, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 140: omega: 2.214512203480902, torque: 5.650432632896916, i_a: 59.7897389470632, i_e: 55.591209465672506, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 141: omega: 2.2370406488290464, torque: 5.658387778016198, i_a: 59.78692872970662, i_e: 55.672092036720194, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 142: omega: 2.259600557437266, torque: 5.666262501568738, i_a: 59.78486878337427, i_e: 55.751491255007835, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 143: omega: 2.282191461113302, torque: 5.673915586896353, i_a: 59.7820397784257, i_e: 55.82943332858909, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 144: omega: 2.3048126389097683, torque: 5.681496257945852, i_a: 59.779985169800305, i_e: 55.90594599226218, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 145: omega: 2.3274636480973747, torque: 5.6888582188188845, i_a: 59.77713744767293, i_e: 55.98105447036245, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 146: omega: 2.350143785516603, torque: 5.696155644417899, i_a: 59.77508895520017, i_e: 56.05478552019058, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 147: omega: 2.3728526332157545, torque: 5.703237015913576, i_a: 59.77222255954126, i_e: 56.12716341837033, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 148: omega: 2.395589504930643, torque: 5.710261611671333, i_a: 59.77018094962832, i_e: 56.198213979994385, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 149: omega: 2.418354006832757, torque: 5.717072543126971, i_a: 59.76729589822931, i_e: 56.26796056868037, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 150: omega: 2.441145468687001, torque: 5.723834347417864, i_a: 59.76526192567221, i_e: 56.33642809131164, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 151: omega: 2.4639635201634937, torque: 5.730384616433242, i_a: 59.76235821141524, i_e: 56.40363903195151, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 152: omega: 2.486807506215343, torque: 5.736893304087152, i_a: 59.76033261976456, i_e: 56.469617422028364, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 153: omega: 2.509677079415499, torque: 5.743192330028291, i_a: 59.75741021160857, i_e: 56.53438489829542, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 154: omega: 2.5325715990888598, torque: 5.74945722552063, i_a: 59.75539373346856, i_e: 56.59796464828089, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 155: omega: 2.555490740143078, torque: 5.755514082543476, i_a: 59.75245257747953, i_e: 56.66037749250881, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 156: omega: 2.5784338754820726, torque: 5.7615441727020125, i_a: 59.750445934734984, i_e: 56.72164580500576, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 157: omega: 2.6014007018066825, torque: 5.76736760231369, i_a: 59.74748595516315, i_e: 56.78178962002684, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 158: omega: 2.6243906048299386, torque: 5.7731715485588255, i_a: 59.74548985912951, i_e: 56.84083052738087, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 159: omega: 2.647403302529916, torque: 5.778769971733825, i_a: 59.74251095953928, i_e: 56.89878780393479, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 160: omega: 2.670438192680989, torque: 5.784356121868157, i_a: 59.74052611103043, i_e: 56.95568228348899, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 161: omega: 2.693495014047043, torque: 5.789737650735941, i_a: 59.73752817548593, i_e: 57.011532513363285, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 162: omega: 2.7165731757374934, torque: 5.79511405029856, i_a: 59.73555526479511, i_e: 57.06635859852294, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 163: omega: 2.7396724368341085, torque: 5.800286499418736, i_a: 59.73253815910707, i_e: 57.12017838358004, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 164: omega: 2.7627922170758876, torque: 5.805460902619014, i_a: 59.73057786589546, i_e: 57.17301127083948, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 165: omega: 2.7859322954170325, torque: 5.810431799859616, i_a: 59.727541438933855, i_e: 57.224874428080284, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 166: omega: 2.8090921015409505, torque: 5.815411680104782, i_a: 59.72559443202233, i_e: 57.27578658015888, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 167: omega: 2.8322714338502846, torque: 5.820188277138567, i_a: 59.722538517098634, i_e: 57.32576424296657, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 168: omega: 2.8554697313074455, torque: 5.824980837168864, i_a: 59.720605454158274, i_e: 57.37482548819513, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 169: omega: 2.878686811359966, torque: 5.829570119602133, i_a: 59.717529870482586, i_e: 57.42298620389833, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 170: omega: 2.901922121603169, torque: 5.834182301246857, i_a: 59.71561139761937, i_e: 57.470263831992376, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 171: omega: 2.92517549814535, torque: 5.838590998394746, i_a: 59.71251595183624, i_e: 57.516673655881455, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 172: omega: 2.948446396587564, torque: 5.843029491961997, i_a: 59.71061270306636, i_e: 57.562232510232555, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 173: omega: 2.971734671333144, torque: 5.847264086283554, i_a: 59.70749719087252, i_e: 57.60695509615779, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 174: omega: 2.995039785380261, torque: 5.8515353395962375, i_a: 59.70560978748549, i_e: 57.650857662769745, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 175: omega: 3.018361611078943, torque: 5.855602075802274, i_a: 59.702473995333435, i_e: 57.69395435044598, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 176: omega: 3.041699618234131, torque: 5.859712302892289, i_a: 59.70060304513939, i_e: 57.73626084363774, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 177: omega: 3.0650536968105477, torque: 5.86361719673836, i_a: 59.69744675202912, i_e: 57.77779074277485, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 178: omega: 3.088423322847593, torque: 5.867572386210745, i_a: 59.695592848489426, i_e: 57.81855918776759, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 179: omega: 3.111808403607994, torque: 5.871321232987056, i_a: 59.692415827849494, i_e: 57.85857925914259, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 180: omega: 3.1352084208111455, torque: 5.875127156065493, i_a: 59.69057954908994, i_e: 57.89786557164448, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 181: omega: 3.1586232987153515, torque: 5.878725538795083, i_a: 59.687381570748364, i_e: 57.936430705226066, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 182: omega: 3.182052524183255, torque: 5.882387757059799, i_a: 59.68556347845486, i_e: 57.974288768123664, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 183: omega: 3.205496038179509, torque: 5.8858410544158275, i_a: 59.682344310699676, i_e: 58.01145185835659, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 184: omega: 3.228953332190899, torque: 5.889364927244766, i_a: 59.680544948898785, i_e: 58.04793359561815, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 185: omega: 3.2524243636113357, torque: 5.892678321197109, i_a: 59.67730436062536, i_e: 58.083745613970635, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 186: omega: 3.275908628050253, torque: 5.8960690129209405, i_a: 59.67552425435245, i_e: 58.118901061862644, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 187: omega: 3.2994060990647904, torque: 5.899247496121843, i_a: 59.672262017293896, i_e: 58.15341112673635, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 188: omega: 3.322916275903161, torque: 5.902509982903287, i_a: 59.67050167115467, i_e: 58.18728850245103, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 189: omega: 3.3464391480296776, torque: 5.905558365821135, i_a: 59.667217562188775, i_e: 58.22054394654926, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 190: omega: 3.369974217865171, torque: 5.90869744226886, i_a: 59.66547745882109, i_e: 58.25318971433717, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 191: omega: 3.393521490533956, torque: 5.91162036007873, i_a: 59.66217126234635, i_e: 58.285236149584016, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 192: omega: 3.4170804711811167, torque: 5.914640645605958, i_a: 59.66045186079142, i_e: 58.31669508448235, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 193: omega: 3.440651180351588, torque: 5.917442564844894, i_a: 59.65712337116134, i_e: 58.3475764645817, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 194: omega: 3.464233125484302, torque: 5.9203485097827855, i_a: 59.655425105156134, i_e: 58.37789171382581, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 195: omega: 3.487826342312124, torque: 5.923033734777246, i_a: 59.65207412915875, i_e: 58.40765039454588, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 196: omega: 3.5114303401555595, torque: 5.9258296262530346, i_a: 59.65039740536347, i_e: 58.436863536748135, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 197: omega: 3.5350451697083103, torque: 5.928402305325347, i_a: 59.64702376473092, i_e: 58.465540334014435, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 198: omega: 3.558670341778529, torque: 5.931092272915196, i_a: 59.645368960908165, i_e: 58.49369143619179, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 199: omega: 3.5823059217981688, torque: 5.933556404375263, i_a: 59.64197249483756, i_e: 58.521325682068, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 200: omega: 3.605951421687674, torque: 5.936144425541736, i_a: 59.64033995800258, i_e: 58.54845335459621, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 201: omega: 3.629606921398101, torque: 5.938503863469651, i_a: 59.63692052566705, i_e: 58.57508295122992, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 202: omega: 3.653271933605661, torque: 5.940993768793764, i_a: 59.63531057023105, i_e: 58.60122440079998, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 203: omega: 3.6769465525637304, torque: 5.943252228618563, i_a: 59.63186805325803, i_e: 58.62688587240718, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 204: omega: 3.700630291366849, torque: 5.945647706836171, i_a: 59.630280959188184, i_e: 58.65207695305656, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 205: omega: 3.724323258355274, torque: 5.947808770715196, i_a: 59.62681526407775, i_e: 58.6768054960161, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 206: omega: 3.7480249667237646, torque: 5.950113373567753, i_a: 59.6252512751019, i_e: 58.70108075830479, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 207: omega: 3.771735538684368, torque: 5.952180495570848, i_a: 59.621762335557506, i_e: 58.724910289431826, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 208: omega: 3.7954544872335405, torque: 5.954397642480174, i_a: 59.620221657440695, i_e: 58.748303027830524, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 209: omega: 3.8191819482394083, torque: 5.956374153582351, i_a: 59.61670943658214, i_e: 58.77126623089477, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 210: omega: 3.8429174342214107, torque: 5.958507136159274, i_a: 59.61519223550652, i_e: 58.79380852945042, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 211: omega: 3.8666610944865223, torque: 5.960396249045073, i_a: 59.61165672793277, i_e: 58.81593690000327, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 212: omega: 3.8904124408184573, torque: 5.962448235441517, i_a: 59.610163129012186, i_e: 58.837659676344316, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 213: omega: 3.914171635743436, torque: 5.96425304912411, i_a: 59.606604362682525, i_e: 58.858983564916244, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 214: omega: 3.937938190070907, torque: 5.966227088238112, i_a: 59.60513444864361, i_e: 58.87991661265823, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 215: omega: 3.9617122793235824, torque: 5.9679505924958045, i_a: 59.6015524865441, i_e: 58.90046526638572, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 216: omega: 3.985493413118374, torque: 5.969849618038671, i_a: 59.60010629660636, i_e: 58.920637295995164, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 217: omega: 4.009281779747884, torque: 5.971494697671415, i_a: 59.59650123817027, i_e: 58.94043889873425, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 218: omega: 4.033076887438541, torque: 5.973321532105952, i_a: 59.595078767155556, i_e: 58.95987757690696, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 219: omega: 4.056878937021765, torque: 5.974890971014396, i_a: 59.591450749407706, i_e: 58.978959287888465, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 220: omega: 4.080687435155862, torque: 5.976648329372738, i_a: 59.590051947108904, i_e: 58.99769127549627, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 221: omega: 4.104502594975008, torque: 5.9781448144623806, i_a: 59.58640114550613, i_e: 59.01607926657566, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 222: omega: 4.128323921411941, torque: 5.979835308051508, i_a: 59.585025916341436, i_e: 59.034130255233606, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 223: omega: 4.152151639662144, torque: 5.981261432964764, i_a: 59.58135254528624, i_e: 59.051849746786644, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 224: omega: 4.175985252795368, torque: 5.9828875729671696, i_a: 59.58000074826134, i_e: 59.06924449409074, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 225: omega: 4.199824997821226, torque: 5.984245841646221, i_a: 59.576305061267625, i_e: 59.086319789604154, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 226: omega: 4.223670375828813, torque: 5.985810042622688, i_a: 59.574976510265564, i_e: 59.103082153088145, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 227: omega: 4.247521635388802, torque: 5.987102872706605, i_a: 59.57125879976362, i_e: 59.119536672492714, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 228: omega: 4.271378275511331, torque: 5.988607456007152, i_a: 59.569953264173904, i_e: 59.13568964235032, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 229: omega: 4.295240556069077, torque: 5.989837182067067, i_a: 59.566213860946576, i_e: 59.15154595414213, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 230: omega: 4.31910797391383, torque: 5.991284379155456, i_a: 59.564931066641314, i_e: 59.167111684759604, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 231: omega: 4.342980799955271, torque: 5.992453255772039, i_a: 59.56117033888902, i_e: 59.1823915369536, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 232: omega: 4.366858528825787, torque: 5.99384521146842, i_a: 59.559909969546815, i_e: 59.19739137729599, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 233: omega: 4.390741442201278, torque: 5.994955416156568, i_a: 59.55612832158746, i_e: 59.21211572725424, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 234: omega: 4.414629032451341, torque: 5.996294191801886, i_a: 59.55489002035833, i_e: 59.22657025014685, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 235: omega: 4.438521591741797, torque: 5.99734782778809, i_a: 59.5510878909755, i_e: 59.24075929332227, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 236: omega: 4.462418610152967, torque: 5.998635404333055, i_a: 59.549871262473225, i_e: 59.25468832366768, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 237: omega: 4.4863203900591575, torque: 5.999634503191425, i_a: 59.54604912293184, i_e: 59.268361521303, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 238: omega: 4.510226419240975, torque: 6.000872784212008, i_a: 59.54485373553398, i_e: 59.28178416327214, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 239: omega: 4.534137009995135, torque: 6.001819308365551, i_a: 59.541012087290234, i_e: 59.294960269091725, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 240: omega: 4.5580516478072, torque: 6.003010123006129, i_a: 59.539837475718805, i_e: 59.30789493232643, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 241: omega: 4.581970654606138, torque: 6.003905968100379, i_a: 59.53597684785783, i_e: 59.32059201825791, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 242: omega: 4.605893513601245, torque: 6.005051073944916, i_a: 59.53482251600793, i_e: 59.333056443120846, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 243: omega: 4.629820556060166, torque: 6.0058980711012975, i_a: 59.53094346244647, i_e: 59.34529192408158, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 244: omega: 4.653751262947732, torque: 6.006999156972302, i_a: 59.52980888642504, i_e: 59.35730320598817, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 245: omega: 4.677685974574008, torque: 6.007799074929232, i_a: 59.52591198292338, i_e: 59.36909386377059, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 246: omega: 4.70162416970307, torque: 6.008857763613584, i_a: 59.52479661425609, i_e: 59.38066847663629, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 247: omega: 4.725566197389238, torque: 6.009612310763103, i_a: 59.52088245528299, i_e: 59.39203048292507, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 248: omega: 4.749511534250298, torque: 6.010630161663642, i_a: 59.5197857242452, i_e: 59.403184301760206, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 249: omega: 4.77346053778558, torque: 6.011340987991827, i_a: 59.515854919744974, i_e: 59.41413324031256, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 250: omega: 4.797412682530613, torque: 6.012319499703025, i_a: 59.514776238769635, i_e: 59.424881562995665, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 251: omega: 4.821368334130266, torque: 6.012988198642197, i_a: 59.510829410879595, i_e: 59.43543245101537, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 252: omega: 4.845326965110239, torque: 6.013928811448247, i_a: 59.50976817799545, i_e: 59.445790019275016, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 253: omega: 4.869288948962107, torque: 6.014556921648697, i_a: 59.505805957759385, i_e: 59.455957328009426, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 254: omega: 4.893253756281366, torque: 6.015461019942394, i_a: 59.504761560015105, i_e: 59.465938347643004, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 255: omega: 4.917221768108979, torque: 6.01605002697134, i_a: 59.50078458414005, i_e: 59.475736022231324, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 256: omega: 4.941192453195903, torque: 6.016918941591968, i_a: 59.499756400968785, i_e: 59.48535418258897, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 257: omega: 4.965166199837522, torque: 6.01747027956682, i_a: 59.49576530866694, i_e: 59.49479566118886, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 258: omega: 4.989142475030838, torque: 6.018305290055676, i_a: 59.49475271515143, i_e: 59.50406415394882, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 259: omega: 5.013121674033869, torque: 6.018820343218264, i_a: 59.49074814510542, i_e: 59.513162386167856, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 260: omega: 5.037103262184077, torque: 6.019622679990745, i_a: 59.48975051510756, i_e: 59.522093923429395, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 261: omega: 5.061087641414287, torque: 6.020102784228533, i_a: 59.48573310259253, i_e: 59.53086138808638, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 262: omega: 5.085074275499634, torque: 6.020873630662, i_a: 59.48474981171508, i_e: 59.539468219804746, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 263: omega: 5.1090635727646205, torque: 6.021320074981749, i_a: 59.48072018590619, i_e: 59.54791694204534, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 264: omega: 5.133054995521098, torque: 6.022060569418879, i_a: 59.479750614260205, i_e: 59.55621087283299, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 265: omega: 5.1570489582075005, torque: 6.022474597377534, i_a: 59.47570939574825, i_e: 59.56435244062318, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 266: omega: 5.181044921772363, torque: 6.023185835045318, i_a: 59.47475293050501, i_e: 59.57234484594005, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 267: omega: 5.205043306496301, torque: 6.023568646142268, i_a: 59.47070072903755, i_e: 59.58019042595997, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 268: omega: 5.2290435720646045, torque: 6.024251680987251, i_a: 59.469756766748986, i_e: 59.587892267715205, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 269: omega: 5.253046144334868, torque: 6.024604432021376, i_a: 59.4656941792084, i_e: 59.59545262067519, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 270: omega: 5.277050481828561, torque: 6.025260278462328, i_a: 59.46476212788641, i_e: 59.60287446226162, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 271: omega: 5.3010570157220815, torque: 6.025584084856632, i_a: 59.46068973651027, i_e: 59.610159957661445, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 272: omega: 5.325065203471185, torque: 6.026213719456148, i_a: 59.45976901745978, i_e: 59.617311978443475, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 273: omega: 5.349075481320341, torque: 6.026509656552383, i_a: 59.4556873883066, i_e: 59.62433260879502, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 274: omega: 5.37308730575579, torque: 6.027114019609346, i_a: 59.454777437710995, i_e: 59.63122461806988, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 275: omega: 5.397101117847114, torque: 6.027383123934216, i_a: 59.4506871193671, i_e: 59.63799001260274, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 276: omega: 5.421116373204821, torque: 6.027963120999477, i_a: 59.44978738963103, i_e: 59.64463146305398, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 277: omega: 5.445133517488693, torque: 6.0282063915037805, i_a: 59.44568891215217, i_e: 59.65115090092286, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 278: omega: 5.4691520055244265, torque: 6.028762894821659, i_a: 59.44479887300839, i_e: 59.65755090158492, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 279: omega: 5.493172287335342, torque: 6.028981294093203, i_a: 59.44069274708596, i_e: 59.66383332459681, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 280: omega: 5.517193817050035, torque: 6.0295151439716985, i_a: 59.43981188647736, i_e: 59.670000653348204, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 281: omega: 5.541217048837089, torque: 6.029709599422484, i_a: 59.4356986028164, i_e: 59.676054678226876, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 282: omega: 5.565241436212191, torque: 6.030221605535221, i_a: 59.43482642756582, i_e: 59.68199779382913, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 283: omega: 5.589267437279373, torque: 6.030393010563255, i_a: 59.43070645646077, i_e: 59.68783172403381, u_a: 60.0, u_e: 60.0, u_sup: 60.0
